STATION,NAME,DATE,AWND,DAPR,MDPR,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF2,WDF5,WESD,WESF,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",9/20/2019,4.47,,,,0,,0,0,58,77,41,,240,240,,,12.1,16.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",9/21/2019,3.8,,,,0,,0,0,67,79,54,,350,30,,,13,16.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",9/22/2019,7.61,,,,0,,0,0,65,80,52,,170,190,,,16.1,19,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",9/23/2019,6.71,,,,0.27,,0,0,70,78,65,,190,200,,,15,18.1,1,,1,,,,1,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",9/24/2019,9.62,,,,0.93,,0,0,66,71,55,,330,40,,,18.1,23,1,,1,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",9/25/2019,5.59,,,,0,,0,0,57,65,48,,320,320,,,15,17,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",9/26/2019,6.49,,,,0.39,,0,0,57,73,46,,190,170,,,19.9,25.1,1,1,,,,,1,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",9/27/2019,6.26,,,,0,,0,0,58,70,50,,310,310,,,15,21,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",9/28/2019,6.93,,,,0.03,,0,0,60,70,50,,190,160,,,18.1,21.9,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",9/29/2019,8.5,,,,0,,0,0,59,63,41,,340,320,,,21,27.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",9/30/2019,5.37,,,,0,,0,0,47,58,37,,20,10,,,16.1,21,,,,,,,1,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",10/1/2019,6.26,,,,0.21,,0,0,51,61,48,,190,200,,,15,19,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",10/2/2019,9.4,,,,0.05,,0,0,56,62,39,,350,350,,,18.1,23,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",10/3/2019,4.92,,,,0,,0,0,44,54,33,,350,340,,,18.1,23.9,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",10/4/2019,9.4,,,,0.25,,0,0,46,51,38,,340,340,,,30,40,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",10/5/2019,5.82,,,,0,,0,0,45,60,34,,330,320,,,15,19.9,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",10/6/2019,9.4,,,,0,,0,0,45,60,31,,180,190,,,19.9,29.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",10/7/2019,8.72,,,,0.94,,0,0,59,64,54,,330,180,,,19.9,28,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",10/8/2019,4.92,,,,0.03,,0,0,57,65,41,,330,330,,,21,23.9,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",10/9/2019,6.26,,,,0,,0,0,50,64,40,,30,30,,,14.1,17,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",10/10/2019,9.4,,,,0,,0,0,50,63,42,,40,30,,,19.9,23.9,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",10/11/2019,11.86,,,,0,,0,0,53,64,44,,60,50,,,21,27.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",10/12/2019,8.5,,,,0.17,,0,0,52,55,49,,40,40,,,17,23,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",10/13/2019,1.79,,,,0,,0,0,55,66,45,,310,300,,,12.1,14.1,,1,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",10/14/2019,4.92,,,,0,,0,0,51,59,41,,350,350,,,17,21,1,1,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",10/15/2019,5.14,,,,0,,0,0,52,59,36,,320,320,,,16.1,25.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",10/16/2019,6.26,,,,0,,0,0,45,61,31,,170,200,,,18.1,21.9,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",10/17/2019,12.3,,,,1.08,,0,0,51,56,43,,70,70,,,31.1,42.9,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",10/18/2019,9.62,,,,0.01,,0,0,48,53,43,,300,300,,,19.9,27.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",10/19/2019,8.28,,,,0,,0,0,49,57,35,,320,320,,,21,27.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",10/20/2019,2.01,,,,0,,0,0,44,57,30,,200,220,,,8.1,11,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",10/21/2019,0.89,,,,0,,0,0,51,65,38,,350,340,,,8.1,12.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",10/22/2019,4.47,,,,0,,0,0,46,58,35,,110,100,,,14.1,18.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",10/23/2019,6.93,,,,1.73,,0,0,52,59,40,,310,310,,,17,25.1,1,,1,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",10/24/2019,7.38,,,,0,,0,0,50,63,37,,190,210,,,18.1,23.9,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",10/25/2019,3.58,,,,0,,0,0,50,53,44,,320,310,,,10.1,13,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",10/26/2019,5.82,,,,0.1,,0,0,47,55,34,,320,320,,,15,21,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",10/27/2019,3.58,,,,0.84,,0,0,38,45,29,,330,320,,,17,19.9,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",10/28/2019,3.36,,,,0.01,,0,0,45,49,44,,80,100,,,13,17,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",10/29/2019,6.26,,,,0,,0,0,49,52,47,,170,170,,,15,19,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",10/30/2019,3.8,,,,0,,0,0,52,59,48,,210,200,,,8.9,13,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",10/31/2019,12.75,,,,0.38,,0,0,58,63,54,,170,170,,,30,38,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",11/1/2019,17,,,,0.13,,0,0,58,65,39,,190,180,,,40,53,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",11/2/2019,4.47,,,,0,,0,0,40,47,32,,180,180,,,13,15,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",11/3/2019,3.8,,,,0.14,,0,0,40,50,33,,270,230,,,15,19.9,1,1,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",11/4/2019,4.92,,,,0,,0,0,40,50,29,,180,180,,,12.1,16.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",11/5/2019,8.5,,,,0.43,,0,0,48,53,44,,180,180,,,18.1,25.9,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",11/6/2019,7.38,,,,0,,0,0,44,49,27,,320,260,,,21.9,30,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",11/7/2019,3.58,,,,0.21,,0,0,36,44,27,,330,330,,,14.1,18.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",11/8/2019,10.96,,,,0.02,,0.4,0,31,34,24,,310,310,,,21.9,29.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",11/9/2019,6.04,,,,0,,0,0,28,37,17,,180,220,,,14.1,19,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",11/10/2019,8.28,,,,0,,0,0,37,48,25,,190,190,,,21.9,27.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",11/11/2019,8.28,,,,0.24,,1.9,0,36,41,27,,330,40,,,18.1,23,1,,,1,,1,1,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",11/12/2019,9.62,,,,0.13,,0.4,2,28,31,18,,310,310,,,21,28,1,1,,1,,1,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",11/13/2019,10.07,,,,0,0,0,2,18,24,11,0,310,320,,,19.9,32,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",11/14/2019,2.91,,,,0,,0,2,19,32,8,,190,190,,,14.1,18.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",11/15/2019,6.93,,,,0,,0,2,34,42,26,,330,320,,,38,46.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",11/16/2019,10.51,,,,0,,0,1.2,24,29,14,,320,320,,,28,35.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",11/17/2019,2.01,,,,0,,0,1.2,20,33,10,,330,350,,,8.1,8.9,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",11/18/2019,10.29,,,,0.44,,0,0,24,34,18,,10,10,,,18.1,23.9,1,,,,,1,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",11/19/2019,6.71,,,,0.09,,0,0,34,37,32,,360,360,,,17,21.9,1,,,1,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",11/20/2019,9.62,,,,0,,0,0,35,46,33,,10,20,,,17,21,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",11/21/2019,6.26,,,,0,,0,0,35,42,26,,360,360,,,15,18.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",11/22/2019,5.82,,,,0.29,,0,0,36,45,29,,290,280,,,23,33.1,1,,,,,1,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",11/23/2019,7.83,,,,0,,0,0,32,38,22,,290,270,,,21.9,32,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",11/24/2019,8.05,,,,0.95,,0,0,28,35,20,,10,350,,,21.9,25.9,1,,,,,1,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",11/25/2019,7.61,,,,0.04,,0,0,37,44,30,,340,340,,,21.9,27.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",11/26/2019,4.47,,,,0,,0,0,38,52,26,,200,200,,,16.1,21.9,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",11/27/2019,5.14,,,,0.45,,0.4,0,38,44,27,,30,30,,,19.9,25.9,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",11/28/2019,18.34,,,,0.41,,1.6,1.2,34,36,31,,360,360,,,32,38,1,,,1,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",11/29/2019,15.88,,,,0,,0,1.2,32,34,17,,330,320,,,28,34,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",11/30/2019,15.21,,,,0,,0,1.2,19,24,14,,330,330,,,29.1,36,,,,,,,1,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",12/1/2019,5.82,,,,0,,0,1,20,29,11,,30,30,,,12.1,13,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",12/2/2019,13.65,,,,0,,0,1,23,28,19,,20,30,,,21.9,31.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",12/3/2019,19.01,,,,0.33,,5.5,1,26,28,24,,10,10,,,28,35.1,1,1,,1,,1,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",12/4/2019,3.13,,,,0,,0,5.9,26,33,16,,310,300,,,14.1,18.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",12/5/2019,3.13,,,,0,,0,5.1,26,37,15,,280,270,,,13,19,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",12/6/2019,4.92,,,,0,,0,4,27,30,21,,270,260,,,13,18.1,1,,,,,,1,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",12/7/2019,6.49,,,,0,,0,4,22,26,6,,320,310,,,18.1,23,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",12/8/2019,6.93,,,,0,,0,4,17,37,2,,200,190,,,19.9,28,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",12/9/2019,10.74,,,,0.69,,0,4,39,52,37,,180,190,,,29.1,42.1,1,1,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",12/10/2019,8.95,,,,0.16,,0,0,52,55,39,,180,170,,,19.9,25.9,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",12/11/2019,7.16,,,,0,,0,0,32,39,17,,330,320,,,17,21.9,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",12/12/2019,6.93,,,,0,,0,0,22,27,16,,310,260,,,18.1,28,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",12/13/2019,2.01,,,,0.01,,0,0,26,41,18,,100,160,,,8.9,10.1,,,,,,,1,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",12/14/2019,11.18,,,,1.21,,0,0,45,54,41,,170,170,,,23,31.1,1,1,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",12/15/2019,14.99,,,,0,,0,0,46,53,24,,250,250,,,28,40.9,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",12/16/2019,9.17,,,,0,,0,0,24,27,16,,290,320,,,23.9,33.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",12/17/2019,3.8,,,,0.16,,3.2,0,23,29,17,,10,30,,,8.9,11,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",12/18/2019,4.47,,,,0.09,,2.1,3,25,27,22,,360,360,,,12.1,14.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",12/19/2019,12.08,,,,0.1,,1.7,7.1,15,24,5,,310,310,,,23.9,33.1,1,1,,,,,,1
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",12/20/2019,8.72,,,,0,,0,7.1,12,23,1,,320,320,,,19.9,23,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",12/21/2019,0.45,,,,0,,0,7.1,10,22,-3,,190,340,,,4.9,6,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",12/22/2019,1.12,,,,0,,0,5.1,19,32,8,,190,190,,,8.9,12.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",12/23/2019,5.59,,,,0,,0,4,32,42,27,,320,320,,,23,35.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",12/24/2019,12.53,,,,0,,0,3,33,41,22,,320,320,,,31.1,40,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",12/25/2019,2.91,,,,0,,0,2,22,28,15,,320,320,,,10.1,12.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",12/26/2019,4.92,,,,0,,0,2,18,26,10,,20,30,,,16.1,21.9,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",12/27/2019,3.8,,,,0.26,,0,2,25,38,12,,190,200,,,10.1,14.1,1,,,1,,1,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",12/28/2019,5.59,,,,0,,0,1,38,44,25,,320,290,,,18.1,23.9,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",12/29/2019,6.93,,,,0,,0,0,31,37,26,,310,320,,,16.1,19.9,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",12/30/2019,9.4,,,,0,,0,0,26,28,22,,30,40,,,18.1,23,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",12/31/2019,11.63,,,,0.2,,3.7,2,29,31,27,,360,360,,,19.9,27.1,1,,,,,1,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",1/1/2020,4.47,,,,0,,0,3.9,,36,24,,260,260,,,13,18.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",1/2/2020,5.37,,,,0,,0,3.1,33,36,27,,250,240,,,10.1,15,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",1/3/2020,2.01,,,,0,,0,3.1,34,40,29,,200,270,,,8.9,13,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",1/4/2020,2.68,,,,0.01,,0,3.1,34,38,25,,10,360,,,8.9,11,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",1/5/2020,14.32,,,,0.06,,0.6,3.1,31,33,17,,320,310,,,25.9,33.1,1,,,,,,1,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",1/6/2020,2.24,,,,0.05,,0.7,3.1,16,21,4,,290,280,,,8.9,13,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",1/7/2020,3.8,,,,0,,0,3.9,21,32,4,,270,270,,,13,18.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",1/8/2020,4.03,,,,0.02,,0.2,3.9,23,29,17,,300,290,,,12.1,19,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",1/9/2020,11.41,,,,0,,0,3.9,21,29,10,,320,300,,,28,33.1,,,,,,,1,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",1/10/2020,4.92,,,,0.03,,0,3.9,23,36,9,,200,200,,,16.1,23,1,,,1,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",1/11/2020,8.72,,,,0.01,,0,3.1,42,55,34,,200,210,,,23,31.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",1/12/2020,12.75,,,,0.85,,0,0,36,45,19,,40,30,,,23,28,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",1/13/2020,4.92,,,,0.02,,0.4,0,19,22,14,,10,360,,,14.1,17,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",1/14/2020,5.59,,,,0,,0,0,22,26,15,,40,30,,,14.1,16.1,1,,,,,,1,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",1/15/2020,4.47,,,,0.01,,0,0,28,39,22,,310,320,,,13,19,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",1/16/2020,10.51,,,,0.19,,3.2,0,31,32,19,,360,360,,,25.9,33.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",1/17/2020,17,,,,0,,0,3.9,12,19,0,,330,340,,,29.1,36.9,,,,,,,,1
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",1/18/2020,4.47,,,,0.1,,2.1,3.9,3,12,-6,,60,60,,,10.1,13,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",1/19/2020,10.29,,,,0.11,,1.9,7.9,16,23,12,,40,330,,,16.1,21,1,,,,,,1,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",1/20/2020,9.62,,,,0.03,,0.5,7.9,16,21,2,,320,320,,,18.1,23,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",1/21/2020,4.92,,,,0,,0,7.9,10,18,-5,,320,300,,,16.1,19.9,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",1/22/2020,2.91,,,,0,,0,7.9,18,33,5,,190,190,,,8.9,13,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",1/23/2020,2.01,,,,0,,0,7.1,23,40,5,,200,200,,,8.9,10.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",1/24/2020,1.12,,,,0,,0,5.9,27,39,14,,40,50,,,8.9,10.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",1/25/2020,5.14,,,,0.01,,0,5.9,29,37,17,,80,100,,,15,19.9,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",1/26/2020,5.37,,,,0.92,,0,1.2,37,42,28,,30,90,,,13,18.1,1,1,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",1/27/2020,4.92,,,,0,,0,0,36,42,29,,10,10,,,19.9,23,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",1/28/2020,10.74,,,,0,,0,0,30,33,19,,340,320,,,23,29.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",1/29/2020,8.28,,,,0,,0,0,22,30,13,,350,320,,,19.9,27.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",1/30/2020,4.47,,,,0,,0,0,18,31,9,,340,340,,,13,16.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",1/31/2020,0.45,,,,0,,0,0,23,39,12,,330,330,,,8.9,8.9,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",2/1/2020,2.24,,,,0,,0,0,29,36,21,,350,350,,,6.9,8.9,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",2/2/2020,7.16,,,,0,,0,0,31,33,23,,310,320,,,13,15,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",2/3/2020,7.38,,,,0,,0,0,31,43,19,,290,290,,,17,23.9,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",2/4/2020,2.46,,,,0,,0,0,34,38,27,,320,320,,,16.1,21,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",2/5/2020,10.74,,,,0,,0,0,30,39,16,,330,320,,,25.1,32,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",2/6/2020,5.59,,,,0.19,,2,0,22,29,16,,350,350,,,13,15,1,,,,,1,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",2/7/2020,13.87,,,,0.29,,0.7,2,28,29,19,,330,330,,,32,42.9,1,,,1,,1,,1
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",2/8/2020,7.61,,,,0.01,,0,3.1,18,20,0,,280,240,,,18.1,27.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",2/9/2020,4.03,,,,0,,0,3.1,8,22,-8,,210,220,,,14.1,19.9,1,,,,,,1,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",2/10/2020,4.47,,,,0.27,,1.8,5.1,28,37,20,,200,200,,,16.1,21.9,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",2/11/2020,2.01,,,,0.03,,0,3.9,30,34,21,,320,320,,,8.9,10.1,1,1,,,,1,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",2/12/2020,8.05,,,,0,,0,3.9,33,39,28,,320,310,,,17,25.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",2/13/2020,6.49,,,,0.09,,1.3,3.9,33,35,16,,20,30,,,23,28,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",2/14/2020,13.2,,,,0,,0,5.1,12,16,-4,,320,320,,,25.9,30,,,,,,,1,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",2/15/2020,6.26,,,,0,,0,5.1,4,19,-10,,190,200,,,16.1,19.9,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",2/16/2020,6.26,,,,0.03,,0.5,5.1,25,38,16,,210,210,,,17,23,1,,,,,,1,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",2/17/2020,8.28,,,,0,,0,3.9,25,33,12,,330,330,,,23,25.9,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",2/18/2020,4.92,,,,0.24,,3.1,3.9,16,32,3,,150,140,,,17,25.1,1,,,1,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",2/19/2020,10.74,,,,0.01,,0.3,7.1,31,37,16,,320,280,,,31.1,40,1,,,1,,,,1
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",2/20/2020,8.72,,,,0,,0,7.1,13,20,-2,,310,320,,,21,32,,,,,,,1,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",2/21/2020,5.14,,,,0,,0,7.1,8,24,-11,,190,210,,,15,21.9,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",2/22/2020,4.47,,,,0,,0,7.1,25,40,6,,300,300,,,15,21,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",2/23/2020,4.25,,,,0,,0,5.9,27,44,9,,170,180,,,16.1,19,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",2/24/2020,4.25,,,,0,,0,5.1,33,48,17,,180,180,,,15,19.9,1,1,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",2/25/2020,2.01,,,,0,,0,3.9,37,48,31,,320,,,,6.9,,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",2/26/2020,5.82,,,,0,,0,3.1,38,44,35,,10,80,,,13,17,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",2/27/2020,14.32,,,,0.49,,0,2,37,40,30,,80,90,,,31.1,42.9,1,,,1,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",2/28/2020,9.62,,,,0,,0,1.2,31,38,25,,230,260,,,21.9,32,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",2/29/2020,7.16,,,,0,,0,1.2,27,33,15,,320,330,,,21.9,27.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",3/1/2020,10.96,,,,0,,0,1.2,20,30,11,,320,340,,,23.9,29.1,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",3/2/2020,7.61,,,,0,,0,0,23,40,10,,180,180,,,21,28,,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",3/3/2020,4.03,,,,0.03,,0,0,43,56,33,,110,110,,,12.1,14.1,1,,,,,,,
USW00014606,"BANGOR INTERNATIONAL AIRPORT, ME US",3/4/2020,14.32,,,,0.16,,0,0,40,45,36,,270,270,,,23,38.9,1,,,,,,,
